filename	ann_id	label	start_span	end_span	text
es-S0211-57352007000200017-1	T18	SINTOMA	2460	2468	angustia
es-S0211-57352007000200017-1	T19	SINTOMA	2471	2515	miedo intenso a sufrir daño (ella o su hijo)
es-S0211-57352007000200017-1	T20	SINTOMA	1848	1857	hipotimia
es-S0211-57352007000200017-1	T21	SINTOMA	1859	1876	distimia de miedo
es-S0211-57352007000200017-1	T22	SINTOMA	1887	1931	"alucinaciones auditivas en forma de ""ruidos"""
es-S0211-57352007000200017-1	T23	SINTOMA	2701	2736	fluctuación del nivel de conciencia
es-S0211-57352007000200017-1	T24	SINTOMA	2739	2757	pérdida de memoria
es-S0211-57352007000200017-1	T25	SINTOMA	1688	1746	discurso era parco, en voz baja y con tono de voz monótono
es-S0211-57352007000200017-1	T26	SINTOMA	1827	1838	desconfiada
es-S0211-57352007000200017-1	T27	SINTOMA	3364	3377	alucinaciones
es-S0211-57352007000200017-1	T28	SINTOMA	3918	3927	tranquila
es-S0211-57352007000200017-1	T29	SINTOMA	4063	4081	cuadro confusional
es-S0211-57352007000200017-1	T30	SINTOMA	3406	3424	contenido delirant
es-S1130-63432016000400010-1	T1	SINTOMA	344	390	variante del factor V de la coagulación humana
es-S1130-63432016000400010-1	T2	SINTOMA	2768	2784	efectos adversos
es-S1130-63432016000400010-1	T3	SINTOMA	1304	1342	células NK por encima de la normalidad
es-S0212-71992006000200005-1	T1	SINTOMA	135	141	fiebre
es-S0212-71992006000200005-1	T2	SINTOMA	161	221	dolor intenso de características pleuríticas en el hemitórax
es-S0212-71992006000200005-1	T3	SINTOMA	234	237	tos
es-S0212-71992006000200005-1	T4	SINTOMA	242	283	expectoración abundante de color negruzco
es-S0212-71992006000200005-1	T5	SINTOMA	507	548	disminución global del murmullo vesicular
es-S0212-71992006000200005-1	T6	SINTOMA	2547	2567	imagen lítica costal
es-S0212-71992006000200005-1	T7	SINTOMA	2683	2716	leve dolor costal en el hemitórax
es-S0212-71992006000200005-1	T8	SINTOMA	2635	2647	asintomático
es-S0212-71992006000200005-1	T9	SINTOMA	1221	1250	patrón intersticial bilateral
es-S0212-71992006000200005-1	T10	SINTOMA	553	579	zonas aisladas de egofonía
es-S0212-71992006000200005-1	T11	SINTOMA	995	1013	patrón restrictivo
es-S0212-71992006000200005-1	T12	SINTOMA	1082	1101	difusión disminuida
es-S0212-71992006000200005-1	T13	SINTOMA	1128	1169	reducción de la superficie de intercambio
es-S0212-71992006000200005-1	T14	SINTOMA	640	957	hemograma, bioquímica general, gasometría arterial basal, aclaramiento de creatinina, calciuria, proteinograma, dosificación de inmunoglobulinas y complemento, proteína C reactiva, factor reumatoide, determinación de la enzima convertidora de angiotensina y marcadores biológicos, siendo todos los resultados normales
es-S0210-56912012000900010-1	T1	SINTOMA	156	178	respiración espontánea
es-S0210-56912012000900010-1	T2	SINTOMA	201	211	hipotermia
es-S0210-56912012000900010-1	T3	SINTOMA	968	974	muerte
es-S1130-63432013000300013-1	T1	SINTOMA	175	183	fibrosis
es-S1130-63432013000300013-1	T2	SINTOMA	1613	1668	dolor epigástrico intenso irradiado a ambos hipocondrio
es-S1130-63432013000300013-1	T3	SINTOMA	1031	1105	dolor epigástrico que se volvió más intenso e irradió a ambos hipocondrios
es-S1130-63432013000300013-1	T4	SINTOMA	795	816	molestias anorectales
es-S1130-63432013000300013-1	T5	SINTOMA	1145	1151	fiebre
es-S1130-63432013000300013-1	T6	SINTOMA	1153	1164	escalofríos
es-S1130-63432013000300013-1	T7	SINTOMA	1166	1173	náuseas
es-S1130-63432013000300013-1	T8	SINTOMA	1175	1182	vómitos
es-S1130-63432013000300013-1	T9	SINTOMA	846	858	prurito anal
es-S1130-63432013000300013-1	T10	SINTOMA	1186	1193	coluria
es-S1130-63432013000300013-1	T11	SINTOMA	867	875	ansiedad
es-S1130-63432013000300013-1	T12	SINTOMA	903	929	leve prurito por el cuerpo
es-S1130-63432013000300013-1	T13	SINTOMA	679	703	carga viral indetectable
es-S1130-63432013000300013-1	T14	SINTOMA	542	597	enzimas hepáticas se encontraban ligeramente aumentadas
es-S1130-63432013000300013-1	T15	SINTOMA	2019	2047	carga viral fue indetectable
es-S0212-71992006000100006-1	T1	SINTOMA	65	80	cefalea intensa
es-S0212-71992006000100006-1	T2	SINTOMA	83	98	quebrantamiento
es-S0212-71992006000100006-1	T3	SINTOMA	1711	1752	radiografía de tórax rigurosamente normal
es-S0212-71992006000100006-1	T4	SINTOMA	951	964	Facies febril
es-S0212-71992006000100006-1	T5	SINTOMA	2780	2787	cefalea
es-S0212-71992006000100006-1	T6	SINTOMA	392	408	malestar general
es-S0212-71992006000100006-1	T7	SINTOMA	410	418	tos seca
es-S0212-71992006000100006-1	T8	SINTOMA	1181	1213	auscultación cardíaca es rítmica
es-S0212-71992006000100006-1	T9	SINTOMA	421	427	fiebre
es-S0212-71992006000100006-1	T10	SINTOMA	555	572	obstrucción nasal
es-S0212-71992006000100006-1	T11	SINTOMA	603	665	secreción nasal purulenta que alguna vez ha sido sanguinolenta
es-S0212-71992006000100006-1	T12	SINTOMA	704	725	pérdida de conciencia
es-S0212-71992006000100006-1	T13	SINTOMA	727	739	convulsiones
es-S0212-71992006000100006-1	T14	SINTOMA	741	749	tiritona
es-S0212-71992006000100006-1	T15	SINTOMA	2367	2396	ocupación del seno esfenoidal
es-S0212-71992006000100006-1	T16	SINTOMA	753	764	escalofríos
es-S0212-71992006000100006-1	T17	SINTOMA	2843	2855	asintomático
es-S0212-71992006000100006-1	T18	SINTOMA	1333	1344	crepitantes
es-S0212-71992006000100006-1	T19	SINTOMA	969	1022	puntos dolorosos en la percusión de senos paranasales
es-S0212-71992006000100006-1	T20	SINTOMA	543	551	rinorrea
es-S0212-71992006000100006-1	T21	SINTOMA	1325	1331	roncus
es-S0212-71992006000100006-1	T22	SINTOMA	1348	1358	sibilantes
es-S0212-71992006000100006-1	T23	SINTOMA	1232	1238	soplos
es-S0212-71992006000100006-1	T24	SINTOMA	877	922	correcta hidratación y perfusión muco-cutánea
es-S0212-71992006000100006-1	T25	SINTOMA	852	872	Buen aspecto general
es-S0212-71992006000100006-1	T26	SINTOMA	1363	1392	abdomen es blando, depresible
es-S0212-71992006000100006-1	T27	SINTOMA	1408	1413	masas
es-S0212-71992006000100006-1	T28	SINTOMA	1612	1622	meningismo
es-S0212-71992006000100006-1	T29	SINTOMA	1277	1306	murmullo vesicular conservado
es-S0212-71992006000100006-1	T30	SINTOMA	1504	1529	pulsos distales presentes
es-S0212-71992006000100006-1	T31	SINTOMA	1534	1581	exploración neurológica es rigurosamente normal
es-S0212-71992006000100006-1	T32	SINTOMA	1754	1786	analítica de orina no patológica
es-S0212-71992006000100006-1	T33	SINTOMA	1052	1108	rash maculoso y eritematoso que afecta a tronco y cuello
es-S0212-71992006000100006-1	T34	SINTOMA	1596	1605	focalidad
es-S0212-71992006000100006-1	T35	SINTOMA	2793	2802	febrícula
es-S0212-71992006000100006-1	T36	SINTOMA	456	499	cefalea global, más intensa a nivel frontal
es-S0212-71992006000100006-1	T37	SINTOMA	1817	1870	leucocitosis con presencia de formas jóvenes (cayados
es-S0212-71992006000100006-1	T38	SINTOMA	1417	1425	megalias
es-S1698-44472005000300015-1	T1	SINTOMA	270	287	chasquidos de ATM
es-S1698-44472005000300015-1	T2	SINTOMA	835	904	desplazamiento anterior del disco que se reducía a la apertura en ATM
es-S1698-44472005000300015-1	T3	SINTOMA	454	459	dolor
es-S1698-44472005000300015-1	T4	SINTOMA	476	492	chasquido de ATM
es-S1698-44472005000300015-1	T5	SINTOMA	161	213	molestias en la articulación témporomandibular (ATM)
es-S1698-44472005000300015-1	T6	SINTOMA	920	1037	ATM izquierda llamaba la atención la morfología del cóndilo: bifidez anteroposterior y presencia de derrame articular
es-S1698-44472005000300015-1	T7	SINTOMA	594	651	Dolor selectivo a la palpación de masétero y pterigoideos
es-S1698-44472005000300015-1	T8	SINTOMA	1243	1264	cambios degenerativos
es-S1698-44472005000300015-1	T9	SINTOMA	725	745	duplicación condilar
es-S1698-44472005000300015-1	T10	SINTOMA	1185	1199	cóndilo bífido
es-S1130-01082007000400016-1	T1	SINTOMA	983	1011	deterioró el perfil hepático
es-S1130-01082007000400016-1	T2	SINTOMA	513	531	cuadro confusional
es-S1130-01082007000400016-1	T3	SINTOMA	62	71	ictericia
es-S1130-01082007000400016-1	T4	SINTOMA	74	97	síndrome constitucional
es-S1130-01082007000400016-1	T5	SINTOMA	569	575	fiebre
es-S1130-01082007000400016-1	T6	SINTOMA	243	255	leucocitosis
es-S1130-01082007000400016-1	T7	SINTOMA	1216	1256	deterioro progresivo de la función renal
es-S1130-01082007000400016-1	T8	SINTOMA	836	851	foco infeccioso
es-S1130-01082007000400016-1	T9	SINTOMA	860	889	hemocultivos fueron estériles
es-S1130-01082007000400016-1	T10	SINTOMA	1039	1065	elevación de transaminasas
es-S1130-01082007000400016-1	T11	SINTOMA	1159	1176	aumento de la LDH
es-S1130-01082007000400016-1	T12	SINTOMA	1484	1492	falleció
es-S1130-01082007000400016-1	T13	SINTOMA	182	204	hepatomegalia dolorosa
es-S1130-01082007000400016-1	T14	SINTOMA	274	310	alteración mixta del perfil hepático
es-S1130-01082007000400016-1	T15	SINTOMA	338	394	fosfatasa alcalina y GGT más de 10 veces el valor normal
es-S1130-01082007000400016-1	T16	SINTOMA	1098	1143	ALT y AST mayores de 20 veces el valor normal
es-S1130-01082007000400016-1	T17	SINTOMA	397	439	ALT y AST menos de 3 veces el valor normal
es-S1130-01082007000400016-1	T18	SINTOMA	260	271	neutrofilia
es-S1130-01082009000500015-1	T1	SINTOMA	214	238	vómitos en posos de café
es-S1130-01082009000500015-1	T2	SINTOMA	240	253	epigastralgia
es-S1130-01082009000500015-1	T3	SINTOMA	256	274	pérdida de de peso
es-S1130-01082009000500015-1	T4	SINTOMA	652	671	exudado blanquecino
es-S1130-63432013000500014-1	T1	SINTOMA	2533	2548	prurito cutáneo
es-S1130-63432013000500014-1	T2	SINTOMA	478	498	sensación distérmica
es-S1130-63432013000500014-1	T3	SINTOMA	500	506	fiebre
es-S1130-63432013000500014-1	T4	SINTOMA	544	551	prurito
es-S1130-63432013000500014-1	T5	SINTOMA	1224	1272	pruebas cutáneas realizadas resultaron negativas
S0004-06142006000600015-1	T1	SINTOMA	1189	1201	asintomático
S0004-06142006000600015-1	T2	SINTOMA	373	397	dolorosos a la palpación
S0004-06142006000600015-1	T3	SINTOMA	143	178	erecciones prolongadas no dolorosas
S0004-06142006000600015-1	T4	SINTOMA	323	368	cuerpos cavernosos aumentados de consistencia
S0004-06142006000600015-1	T5	SINTOMA	427	458	Sensibilidad peneana conservada
S0004-06142006000600015-1	T6	SINTOMA	460	501	Testes móviles en ambas bolsas escrotales
S0004-06142006000600015-1	T7	SINTOMA	1119	1148	detumecencia peneana completa
S0004-06142006000600015-1	T8	SINTOMA	1151	1170	erecciones normales
S0004-06142006000600015-1	T9	SINTOMA	410	425	pulsos anómalos
S0004-06142006000600015-1	T10	SINTOMA	592	650	vascularización cavernosa derecha aparentemente conservada
es-S1137-66272009000500017-1	T1	SINTOMA	146	152	fiebre
es-S1137-66272009000500017-1	T2	SINTOMA	816	871	tóxicos en orina, que resultaron positivos para cocaína
es-S1137-66272009000500017-1	T3	SINTOMA	339	388	exploración física y neurológica posterior normal
es-S1137-66272009000500017-1	T4	SINTOMA	588	724	hemograma, pruebas de función renal, hepática, reactantes de fase aguda, ecografía cerebral y electroencefalograma, con resultado normal
es-S1137-66272009000500017-1	T5	SINTOMA	308	337	constantes vitales mantenidas
es-S0004-06142008000600014-1	T1	SINTOMA	855	913	marcadores tumorales presentaron una elevación de la α-FTP
es-S0004-06142008000600014-1	T2	SINTOMA	193	215	inflamación testicular
es-S0004-06142008000600014-1	T3	SINTOMA	383	436	testículo izquierdo indurado y discretamente doloroso
es-S0004-06142008000600014-1	T4	SINTOMA	2282	2313	tumoración testicular bilateral
es-S0004-06142008000600014-1	T5	SINTOMA	928	940	β-HCG normal
es-S0004-06142008000600014-1	T6	SINTOMA	445	482	epidídimo de características normales
es-S0004-06142008000600014-1	T7	SINTOMA	275	281	fiebre
es-S0004-06142008000600014-1	T8	SINTOMA	957	967	LDH normal
es-S0004-06142008000600014-1	T9	SINTOMA	286	305	síntomas urológicos
es-S0004-06142008000600014-1	T10	SINTOMA	127	160	dolor e inflamación del testículo
es-S0004-06142008000600014-1	T11	SINTOMA	487	544	testículo derecho tenía un tamaño y consistencia normales
es-S0004-06142008000600014-1	T12	SINTOMA	2216	2226	LDH normal
es-S0004-06142008000600014-1	T13	SINTOMA	323	352	afectación del estado general
es-S0004-06142008000600014-1	T14	SINTOMA	2353	2365	asintomático
es-S0004-06142008000600014-1	T15	SINTOMA	1827	1837	tumoración
es-S0004-06142008000600014-1	T16	SINTOMA	2371	2401	marcadores tumorales negativos
es-S0004-06142008000600014-1	T17	SINTOMA	975	1042	TAC toraco-abdómino-pélvico no se encontraron hallazgos patológicos
es-S0004-06142008000600014-1	T18	SINTOMA	1971	2030	afectación de la albugínea, epidídimo ni cordón espermático
es-S0004-06142008000600014-1	T19	SINTOMA	2403	2433	estudios radiológicos normales
es-S0004-06142008000600014-1	T20	SINTOMA	687	702	áreas quísticas
es-S0004-06142008000600014-1	T21	SINTOMA	2153	2173	marcadores negativos
es-S0004-06142008000600014-1	T22	SINTOMA	1563	1573	tumoración
es-S1130-05582003000600004-1	T1	SINTOMA	69	85	asimetría facial
es-S1130-05582003000600004-1	T2	SINTOMA	2332	2367	desviación de la línea media facial
es-S1130-05582003000600004-1	T3	SINTOMA	1166	1208	Deformaba y adelgazaba la basal mandibular
es-S1130-05582003000600004-1	T4	SINTOMA	379	418	desdentada completa superior e inferior
es-S1130-05582003000600004-1	T5	SINTOMA	426	480	zona anterior izquierda mandibular se apreció una masa
es-S1130-05582003000600004-1	T6	SINTOMA	772	811	compromiso del nervio alveolar inferior
es-S1130-05582003000600004-1	T7	SINTOMA	813	833	signo de Vincent (-)
es-S1130-05582003000600004-1	T8	SINTOMA	152	185	aumento de volumen parasinfisario
es-S1130-05582003000600004-1	T9	SINTOMA	639	676	crepitación de la cortical vestibular
es-S1130-05582003000600004-1	T10	SINTOMA	2045	2068	aumento de volumen óseo
es-S1130-05582003000600004-1	T11	SINTOMA	2095	2117	estructura ósea normal
es-S1130-05582003000600004-1	T12	SINTOMA	88	133	dificultad para utilizar su prótesis inferior
es-S1130-05582007000500006-1	T1	SINTOMA	1385	1420	paresia de los músculos peribucales
es-S1130-05582007000500006-1	T2	SINTOMA	129	176	tumoración circunscripta en la región parotídea
es-S1130-05582007000500006-1	T3	SINTOMA	425	430	dolor
es-S1130-05582007000500006-1	T4	SINTOMA	456	503	examen intrabucal no se observaron alteraciones
es-S0365-66912012000300003-1	T1	SINTOMA	1522	1555	afectación de mucosa nasal y piel
es-S0365-66912012000300003-1	T2	SINTOMA	487	495	ojo rojo
es-S0365-66912012000300003-1	T3	SINTOMA	285	301	congestión nasal
es-S0365-66912012000300003-1	T4	SINTOMA	651	731	reflejos, motilidad y tonometría oculares se encontraban dentro de la normalidad
es-S0365-66912012000300003-1	T5	SINTOMA	946	988	fondo de ojo no se apreciaron alteraciones
es-S0365-66912012000300003-1	T6	SINTOMA	2061	2068	fallece
es-S0378-48352006000400005-1	T1	SINTOMA	124	135	taquicardia
es-S0378-48352006000400005-1	T2	SINTOMA	241	262	dolor sordo en flanco
es-S0378-48352006000400005-1	T3	SINTOMA	298	312	microhematuria
es-S0378-48352006000400005-1	T4	SINTOMA	6143	6149	emesis
es-S0378-48352006000400005-1	T5	SINTOMA	6545	6569	dolor abdominal y lumbar
es-S0378-48352006000400005-1	T6	SINTOMA	3892	3965	aumento de partes blandas por detrás de la cola pancreática y lecho renal
es-S0378-48352006000400005-1	T7	SINTOMA	431	482	masa sólida de 20x16x13 cm que surge del polo renal
es-S0378-48352006000400005-1	T8	SINTOMA	6084	6105	cuadro constitucional
es-S0378-48352006000400005-1	T9	SINTOMA	2074	2084	tumoración
es-S0378-48352006000400005-1	T10	SINTOMA	774	808	radiografía de tórax que es normal
es-S0378-48352006000400005-1	T11	SINTOMA	6606	6622	masa epigástrica
es-S0378-48352006000400005-1	T12	SINTOMA	4197	4224	TAC abdominal que es normal
es-S0378-48352006000400005-1	T13	SINTOMA	4264	4318	gammagrafía ósea que no presenta hallazgos patológicos
es-S0378-48352006000400005-1	T14	SINTOMA	6307	6334	masa en el lecho quirúrgico
es-S0378-48352006000400005-1	T15	SINTOMA	6654	6658	masa
es-S0378-48352006000400005-1	T16	SINTOMA	7399	7406	fallece
es-S0378-48352006000400005-1	T17	SINTOMA	7313	7333	masa retroperitoneal
es-S0378-48352006000400005-1	T18	SINTOMA	7241	7260	vómitos fecaloideos
es-S0378-48352006000400005-1	T19	SINTOMA	749	767	hiperuricemia leve
es-S0378-48352006000400005-1	T20	SINTOMA	856	905	imagen con leve aumento de captación del trazador
es-S0378-48352006000400005-1	T21	SINTOMA	1040	1095	focos de hipercaptación del trazador uno en pala iliaca
es-S0378-48352006000400005-1	T22	SINTOMA	1721	1725	masa
es-S0378-48352006000400005-1	T23	SINTOMA	7117	7128	hiperemesis
es-S0378-48352006000400005-1	T25	SINTOMA	7349	7369	deterioro progresivo
es-S0378-48352006000400005-1	T26	SINTOMA	6495	6527	empeoramiento del estado general
es-S1139-13752006000200009-1	T1	SINTOMA	880	908	disnea de medianos esfuerzos
es-S1139-13752006000200009-1	T2	SINTOMA	913	921	ortopnea
es-S1139-13752006000200009-1	T3	SINTOMA	1064	1118	disminución del murmullo vesicular en la base pulmonar
es-S0210-48062010000100019-1	T1	SINTOMA	74	81	HLA B27
es-S0210-48062010000100019-1	T2	SINTOMA	213	222	hematuria
es-S0210-48062010000100019-1	T3	SINTOMA	267	291	masa vesical, excrecente
es-S0210-48062010000100019-1	T4	SINTOMA	503	539	dolor intenso abdominal, epigástrico
es-S0210-48062010000100019-1	T5	SINTOMA	584	622	vómito repentino, abundante y hemático
es-S0210-48062010000100019-1	T6	SINTOMA	694	700	exitus
es-S0210-48062010000100019-1	T7	SINTOMA	310	319	sangrante
es-S0365-66912009001100005-1	T1	SINTOMA	132	161	descenso de la agudeza visual
es-S0365-66912009001100005-1	T2	SINTOMA	455	507	exploración biomicroscópica y tonométrica fue normal
es-S0365-66912009001100005-1	T3	SINTOMA	551	572	edema de papila en OD
es-S0365-66912009001100005-1	T4	SINTOMA	577	614	test de colores Farnsworth era normal
es-S0365-66912009001100005-1	T5	SINTOMA	829	868	engrosamiento de las vainas de ambos NO
es-S0365-66912009001100005-1	T6	SINTOMA	884	904	exoftalmos bilateral
es-S0365-66912009001100005-1	T7	SINTOMA	75	121	proptosis de un año de evolución en ambos ojos
es-S0365-66912009001100005-1	T8	SINTOMA	331	339	amblíope
es-S0365-66912009001100005-1	T9	SINTOMA	622	708	estudio campimétrico el OI era normal pero en el OD presentaba un defecto inferonasal,
es-S0210-48062009000400017-1	T1	SINTOMA	924	928	masa
es-S0210-48062009000400017-1	T2	SINTOMA	141	147	pT1 G3
es-S0210-48062009000400017-1	T3	SINTOMA	2868	2894	hematopoyesis extramedular
es-S0210-48062009000400017-1	T4	SINTOMA	1968	1984	tumoración grasa
es-S0210-48062009000400017-1	T5	SINTOMA	2433	2443	tumoración
es-S0210-48062009000400017-1	T6	SINTOMA	2570	2588	tumoración adiposa
es-S0210-48062009000400017-1	T7	SINTOMA	2058	2081	masas retroperitoneales
es-S0210-48062009000400017-1	T8	SINTOMA	1176	1191	contenido graso
es-S0210-48062009000400017-1	T9	SINTOMA	1211	1255	discreta captación heterogénea del contraste
es-S0210-48062009000400017-1	T10	SINTOMA	1406	1442	menor intensidad en el polo superior
es-S0210-48062009000400017-1	T11	SINTOMA	1460	1524	técnica de supresión grasa demostró una discreta hiperintensidad
es-S0210-48062009000400017-1	T12	SINTOMA	1674	1851	zona nodular en su polo superior de mayor intensidad de señal y que se corresponde con el área de menor intensidad en la secuencia T1 y de mayor intensidad en la supresión grasa
es-S0210-48062009000400017-1	T13	SINTOMA	1861	1932	administración de gadolinio se observó una discreta captación del mismo
es-S0210-48062009000400017-1	T14	SINTOMA	2133	2239	masa reniforme, posterior a vena cava inferior y anclada en retroperitoneo al ligamento vertebral anterior
es-S0211-69952009000500014-1	T1	SINTOMA	73	88	dolor abdominal
es-S0211-69952009000500014-1	T2	SINTOMA	90	98	diarreas
es-S0211-69952009000500014-1	T3	SINTOMA	349	399	título elevado de anticuerpos antitransglutaminasa
es-S0211-69952009000500014-1	T4	SINTOMA	537	612	poliartralgias de medianas articulaciones, de predominio en carpos y tarsos
es-S0211-69952009000500014-1	T5	SINTOMA	624	635	parestesias
es-S0211-69952009000500014-1	T6	SINTOMA	815	844	edemas en miembros inferiores
es-S0211-69952009000500014-1	T7	SINTOMA	1200	1242	serología frente a VHB, VHC y VIH negativa
es-S0211-69952009000500014-1	T8	SINTOMA	1248	1302	anticuerpos antitransglutaminasa tisular IgA positivos
es-S0211-69952009000500014-1	T9	SINTOMA	1410	1435	ecografía renal es normal
es-S0211-69952009000500014-1	T10	SINTOMA	891	923	hemograma y coagulación normales
es-S0211-69952009000500014-1	T11	SINTOMA	660	685	micropápulas pruriginosas
es-S0211-69952009000500014-1	T12	SINTOMA	723	734	proteinuria
es-S0211-69952009000500014-1	T13	SINTOMA	1106	1184	anticuerpos anticardiolipina, anticoagulante lúpico y crioglobulinas negativos
es-S0211-69952009000500014-1	T14	SINTOMA	2135	2193	anticuerpos antitiroglobulina y antimicrosomales negativos
es-S0211-69952009000500014-1	T15	SINTOMA	101	124	síndrome constitucional
es-S0211-69952009000500014-1	T16	SINTOMA	1947	1958	proteinuria
es-S0211-69952009000500014-1	T17	SINTOMA	429	463	atrofia de vellosidades en duodeno
es-S0211-69952009000500014-1	T18	SINTOMA	466	488	hiperplasia de criptas
es-S0211-69952009000500014-1	T19	SINTOMA	847	872	pápulas en codos y brazos
es-S0211-69952009000500014-1	T20	SINTOMA	1464	1485	proteinuria nefrótica
es-S0211-69952009000500014-1	T21	SINTOMA	1863	1917	negativización de los anticuerpos antitransglutaminasa
es-S1135-76062010000200006-1	T1	SINTOMA	1814	1820	muerte
es-S0365-66912007000200010-1	T1	SINTOMA	488	501	inestabilidad
es-S0365-66912007000200010-1	T2	SINTOMA	503	520	mareos rotatorios
es-S0365-66912007000200010-1	T3	SINTOMA	459	486	cefaleas de intensidad leve
es-S0365-66912007000200010-1	T4	SINTOMA	522	564	vómitos autolimitados de duración variable
es-S0365-66912007000200010-1	T5	SINTOMA	567	590	nistagmus vertical leve
es-S0365-66912007000200010-1	T6	SINTOMA	1782	1791	nistagmus
es-S0365-66912007000200010-1	T7	SINTOMA	71	105	pérdida de visión súbita bilateral
es-S0365-66912007000200010-1	T8	SINTOMA	919	943	defecto pupilar aferente
es-S0365-66912007000200010-1	T9	SINTOMA	968	1037	nistagmus en sacudida hacia abajo de frecuencia alta y amplitud media
es-S0365-66912007000200010-1	T10	SINTOMA	1062	1118	hemorragia retrohialoidea premacular y vítrea bilateral,
es-S0365-66912007000200010-1	T11	SINTOMA	1497	1523	sangre a la cavidad vítrea
es-S0365-66912007000200010-1	T12	SINTOMA	1698	1731	membrana epirretiniana premacular
es-S0365-66912007000200010-1	T13	SINTOMA	1831	1851	hemovítreo bilateral
es-S0210-56912008000400007-4	T1	SINTOMA	629	690	normal distribución de la salida de los troncos supraaórticos
es-S0211-69952016000300015-1	T1	SINTOMA	165	176	proteinuria
es-S0211-69952016000300015-1	T2	SINTOMA	366	395	deterioro de la función renal
es-S0211-69952016000300015-1	T3	SINTOMA	444	455	proteinuria
es-S0211-69952016000300015-1	T4	SINTOMA	649	655	edemas
es-S0211-69952016000300015-1	T5	SINTOMA	658	676	disnea de esfuerzo
es-S0211-69952016000300015-1	T6	SINTOMA	2618	2623	edema
es-S0211-69952016000300015-1	T7	SINTOMA	2629	2646	dolor neuropático
es-S0211-69952016000300015-1	T8	SINTOMA	3255	3273	disnea de esfuerzo
es-S0211-69952016000300015-1	T9	SINTOMA	828	839	proteinuria
es-S0211-69952016000300015-1	T10	SINTOMA	255	290	mala diferenciación córtico-medular
es-S0211-69952016000300015-1	T11	SINTOMA	2064	2174	homocigoto para una nueva mutación c.1182del (delección de un solo nucleótido) en el exón 7 del gen alfa-GLA A
es-S0211-69952016000300015-1	T12	SINTOMA	3030	3041	proteinuria
es-S0211-69952016000300015-1	T13	SINTOMA	1102	1138	prueba de sudor que no recogió sudor
es-S0211-69952016000300015-1	T14	SINTOMA	2857	2861	vivo
es-S0211-69952016000300015-1	T16	SINTOMA	2946	2967	función renal estable
S0004-06142006000900013-1	T1	SINTOMA	2516	2528	asintomática
S0004-06142006000900013-1	T2	SINTOMA	364	369	dolor
S0004-06142006000900013-1	T3	SINTOMA	371	380	hematuria
S0004-06142006000900013-1	T4	SINTOMA	1427	1442	masa prevesical
S0004-06142006000900013-1	T5	SINTOMA	82	93	metrorragia
S0004-06142006000900013-1	T6	SINTOMA	940	950	tumoración
S0004-06142006000900013-1	T7	SINTOMA	846	885	imagen hipoecoica adyacente a la vejiga
S0004-06142006000900013-1	T8	SINTOMA	567	578	inflamación
es-S0210-48062009000300013-2	T1	SINTOMA	381	393	dolor lumbar
es-S0210-48062009000300013-2	T2	SINTOMA	600	605	dolor
es-S0210-48062009000300013-2	T3	SINTOMA	888	906	eco y UIV normales
es-S1139-76322013000100010-1	T1	SINTOMA	99	105	fiebre
es-S1139-76322013000100010-1	T2	SINTOMA	183	214	faringe eritematosa con exudado
es-S1139-76322013000100010-1	T3	SINTOMA	220	243	sintomatología catarral
es-S1139-76322013000100010-1	T4	SINTOMA	694	700	fiebre
es-S1139-76322013000100010-1	T5	SINTOMA	734	742	exantema
es-S1139-76322013000100010-1	T6	SINTOMA	945	1004	frotis faríngeo, que es positivo para Staphylococcus aureus
es-S1139-76322013000100010-1	T7	SINTOMA	1138	1145	afebril
es-S1139-76322013000100010-1	T8	SINTOMA	1151	1159	exantema
es-S1139-76322013000100010-1	T9	SINTOMA	1307	1313	fiebre
es-S1139-76322013000100010-1	T10	SINTOMA	1336	1386	"descamación de plantas y palmas ""en dedo de guante"
es-S1139-76322013000100010-1	T11	SINTOMA	517	570	detección de Streptococcus pyogenes, que fue negativo
es-S1139-76322013000100010-1	T12	SINTOMA	264	272	exantema
es-S1139-76322013000100010-1	T14	SINTOMA	419	442	doloroso a la palpación
es-S0210-56912006000600007-1	T1	SINTOMA	1890	1912	deterioro hemodinámico
es-S0210-56912006000600007-1	T2	SINTOMA	3828	3847	tinción de la orina
es-S0210-56912006000600007-1	T3	SINTOMA	188	213	elevación del segmento ST
es-S0210-56912006000600007-1	T4	SINTOMA	2092	2099	afebril
es-S0210-56912006000600007-1	T5	SINTOMA	4009	4039	alteraciones en la coagulación
es-S0210-56912006000600007-1	T6	SINTOMA	584	635	presión telediastólica ventricular izquierda normal
es-S0210-56912006000600007-1	T7	SINTOMA	2243	2270	condensación parenquimatosa
es-S0210-56912006000600007-1	T8	SINTOMA	3036	3073	hemocultivos que resultaron negativos
es-S0210-56912006000600007-1	T9	SINTOMA	3884	3921	valores normales de urea y creatinina
es-S0210-56912006000600007-1	T10	SINTOMA	3924	3943	diuresis conservada
es-S0210-56912006000600007-1	T11	SINTOMA	1918	1929	hipotensión
es-S0211-69952014000500020-1	T1	SINTOMA	580	591	proteinuria
es-S0211-69952014000500020-1	T2	SINTOMA	1108	1138	aumento del diámetro abdominal
es-S0211-69952014000500020-1	T3	SINTOMA	675	686	proteinuria
es-S0211-69952014000500020-1	T4	SINTOMA	781	788	púrpura
es-S0210-56912008000400007-1	T1	SINTOMA	200	224	estabilidad hemodinámica
